watched,name,year,genre_main,genre_sub1,genre_sub2
0,West Side Story,1961,Fantasy,Realistic Musicals,
0,Cabaret,1972,Fantasy,Realistic Musicals,
0,Singin' in the Rain,1952,Fantasy,Realistic Musicals,
0,My Fair Lady,1964,Fantasy,Realistic Musicals,
0,The Sound of Music,1965,Fantasy,Realistic Musicals,
0,Moulin Rouge!,2001,Fantasy,Realistic Musicals,
0,The King and I,1956,Fantasy,Realistic Musicals,
0,Top Hat,1935,Fantasy,Realistic Musicals,
0,42nd Street,1933,Fantasy,Realistic Musicals,
0,La La Land,2016,Fantasy,Realistic Musicals,
0,Chicago,2002,Fantasy,Realistic Musicals,
0,Funny Face,1957,Fantasy,Realistic Musicals,
0,The Band Wagon,1953,Fantasy,Realistic Musicals,
0,An American in Paris,1951,Fantasy,Realistic Musicals,
0,The Umbrellas of Cherbourg,1964,Fantasy,Realistic Musicals,
0,Grease,1978,Fantasy,Realistic Musicals,Rock Musicals
0,Purple Rain,1984,Fantasy,Realistic Musicals,Rock Musicals
0,Tommy,1975,Fantasy,Realistic Musicals,Rock Musicals
0,The Rocky Horror Picture Show,1975,Fantasy,Realistic Musicals,Rock Musicals
0,Hedwig and the Angry Inch,2001,Fantasy,Realistic Musicals,Rock Musicals
0,Superman,1978,Fantasy,Superhero,
0,Batman,1989,Fantasy,Superhero,
0,The Dark Knight,2008,Fantasy,Superhero,
0,The Incredibles,2004,Fantasy,Superhero,
0,The Incredibles 2,2018,Fantasy,Superhero,
0,Iron Man,2008,Fantasy,Superhero,
0,The Avengers,2012,Fantasy,Superhero,
0,Avengers: Infinity War,2018,Fantasy,Superhero,
0,Avengers: Endgame,2019,Fantasy,Superhero,
0,Thor: Ragnarok,2017,Fantasy,Superhero,
0,Spider-Man,2002,Fantasy,Superhero,
0,Spider-Man: Homecoming,2017,Fantasy,Superhero,
0,Black Panther,2018,Fantasy,Superhero,
0,Wonder Woman,2017,Fantasy,Superhero,
0,X-Men,2000,Fantasy,Superhero,
0,Captain Marvel,2019,Fantasy,Superhero,
0,X-Men: First Class,2011,Fantasy,Superhero,
0,Hellboy,2004,Fantasy,Superhero,
0,Logan,2017,Fantasy,Superhero,
0,SHAZAM!,2019,Fantasy,Superhero,
0,Captain America: The Winter Soldier,2014,Fantasy,Superhero,
0,Captain America: Civil War,2016,Fantasy,Superhero,
0,Spider-Man: Into the Spider-Verse,2018,Fantasy,Superhero,
0,Darkman,1990,Fantasy,Superhero,Non-Traditional
0,The Toxic Avenger,1984,Fantasy,Superhero,Non-Traditional
0,Deadpool,2016,Fantasy,Superhero,Non-Traditional
0,Kick-Ass,2010,Fantasy,Superhero,Non-Traditional
0,Unbreakable,2000,Fantasy,Superhero,Non-Traditional
0,Big Hero 6,2014,Fantasy,Superhero,Non-Traditional
0,The Crow,1994,Fantasy,Superhero,Non-Traditional
0,The Lego Batman Movie,2017,Fantasy,Superhero,Non-Traditional
0,Babe,1995,Fantasy,Talking Animals,
0,Ratatouille,2007,Fantasy,Talking Animals,
0,Chicken Run,2000,Fantasy,Talking Animals,
0,Finding Nemo,2003,Fantasy,Talking Animals,
0,The Lion King,1994,Fantasy,Talking Animals,
0,The Jungle Book,1967,Fantasy,Talking Animals,
0,The Jungle Book,2016,Fantasy,Talking Animals,
0,Fantastic Mr. Fox,2009,Fantasy,Talking Animals,
0,101 Dalmatians,1961,Fantasy,Talking Animals,
0,Inside Out,2015,Fantasy,Talking Animals,
0,Happy Feet,2006,Fantasy,Talking Animals,
0,Isle of Dogs,2018,Fantasy,Talking Animals,
0,A Bug's Life,1998,Fantasy,Talking Animals,
0,Wallace and Gromit: The Curse of the Were-Rabbit,2005,Fantasy,Talking Animals,
0,The Beastmaster,1982,Fantasy,Sword and Sorcery,
0,The Thief of Bagdad,1940,Fantasy,Sword and Sorcery,
0,300,2006,Fantasy,Sword and Sorcery,
0,Conan the Barbarian,1982,Fantasy,Sword and Sorcery,
0,Krull,1983,Fantasy,Sword and Sorcery,
0,Clash of the Titans,1981,Fantasy,Sword and Sorcery,
0,Red Sonja,1985,Fantasy,Sword and Sorcery,
0,Jason and the Argonauts,1963,Fantasy,Sword and Sorcery,
0,The 7th Voyage of Sinbad,1958,Fantasy,Sword and Sorcery,
0,Pirates of the Caribbean: The Curse of the Black Pearl,2003,Fantasy,Sword and Sorcery,
0,The Holy Mountain,1973,Fantasy,Surrealist/Dreamscapes,
0,Eraserhead,1977,Fantasy,Surrealist/Dreamscapes,
0,Lost Highway,1997,Fantasy,Surrealist/Dreamscapes,
0,Mulholland Drive,2001,Fantasy,Surrealist/Dreamscapes,
0,Walker,1987,Fantasy,Surrealist/Dreamscapes,
0,"Synecdoche, New York",2008,Fantasy,Surrealist/Dreamscapes,
0,The Tree of Life,2011,Fantasy,Surrealist/Dreamscapes,
0,The Waking Life,2001,Fantasy,Surrealist/Dreamscapes,
0,Tropical Malady,2004,Fantasy,Surrealist/Dreamscapes,
0,Inland Empire,2006,Fantasy,Surrealist/Dreamscapes,
0,Funeral Parade of Roses,1969,Fantasy,Surrealist/Dreamscapes,
0,Last Year at Marienbad,1961,Fantasy,Surrealist/Dreamscapes,
0,"The Cook, the Thief, His Wife and Her Lover",1989,Fantasy,Surrealist/Dreamscapes,
0,The Discreet Charm of the Bourgeoisie,1972,Fantasy,Surrealist/Dreamscapes,
0,The Princess Bride,1987,Fantasy,High Fantasy,
0,Stardust,2007,Fantasy,High Fantasy,
0,The Neverending Story,1984,Fantasy,High Fantasy,
0,Cinderella,1950,Fantasy,High Fantasy,
0,The Highlander,1986,Fantasy,High Fantasy,
0,Labyrinth,1986,Fantasy,High Fantasy,
0,Willow,1988,Fantasy,High Fantasy,
0,The Last Unicorn,1982,Fantasy,High Fantasy,
0,Mulan,1998,Fantasy,High Fantasy,
0,The Dark Crystal,1982,Fantasy,High Fantasy,
0,Frozen,2013,Fantasy,High Fantasy,
0,Howl's Moving Castle,2004,Fantasy,High Fantasy,
0,Shrek,2001,Fantasy,High Fantasy,
0,The Little Mermaid,1989,Fantasy,High Fantasy,
0,Ladyhawke,1985,Fantasy,High Fantasy,
0,Aladdin,1992,Fantasy,High Fantasy,
0,The Seventh Seal,1957,Fantasy,High Fantasy,
0,Spirited Away,2001,Fantasy,High Fantasy,
0,Yellow Submarine,1968,Fantasy,High Fantasy,
0,Moana,2016,Fantasy,High Fantasy,
0,The Wizard of Oz,1939,Fantasy,High Fantasy,
0,Beauty and the Beast,1946,Fantasy,High Fantasy,
0,Beauty and the Beast,1991,Fantasy,High Fantasy,
0,Fantasia,1940,Fantasy,High Fantasy,
0,Mind Game,2004,Fantasy,High Fantasy,
0,Alice in Wonderland,1951,Fantasy,High Fantasy,
0,Sleeping Beauty,1959,Fantasy,High Fantasy,
0,Snow White and the Seven Dwarves,1937,Fantasy,High Fantasy,
0,How to Train Your Dragon,2010,Fantasy,High Fantasy,
0,The Princess and the Frog,2009,Fantasy,High Fantasy,
0,The Tale of the Princess Kaguya,2013,Fantasy,High Fantasy,
0,James and the Giant Peach,1996,Fantasy,High Fantasy,
0,Princess Mononoke,1997,Fantasy,High Fantasy,Epic
0,Time Bandits,1981,Fantasy,High Fantasy,Epic
0,Excalibur,1981,Fantasy,High Fantasy,Epic
0,Harry Potter and the Soceror's Stone,2001,Fantasy,High Fantasy,Epic
0,Harry Potter and the Prisoner of Azkaban,2004,Fantasy,High Fantasy,Epic
0,Harry Potter and the Deathly Hallows,2010,Fantasy,High Fantasy,Epic
0,The Lord of the Rings: The Fellowship of the Ring,2001,Fantasy,High Fantasy,Epic
0,The Lord of the Rings: The Two Towers,2002,Fantasy,High Fantasy,Epic
0,The Lord of the Rings: The Return of the King,2003,Fantasy,High Fantasy,Epic
0,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,Fantasy,High Fantasy,Epic
0,Hero,2004,Fantasy,High Fantasy,Wuxia
0,A Touch of Zen,1971,Fantasy,High Fantasy,Wuxia
0,Ashes of Time,1994,Fantasy,High Fantasy,Wuxia
0,House of Flying Daggers,2004,Fantasy,High Fantasy,Wuxia
0,"Crouching Tiger, Hidden Dragon",2000,Fantasy,High Fantasy,Wuxia
0,Up,2008,Fantasy,Fantasy Adventure,
0,The BFG,2016,Fantasy,Fantasy Adventure,
0,Hook,1991,Fantasy,Fantasy Adventure,
0,Mirai,2018,Fantasy,Fantasy Adventure,
0,One Million Years B.C.,1966,Fantasy,Fantasy Adventure,
0,Raiders of the Lost Arc,1981,Fantasy,Fantasy Adventure,
0,Big Trouble in Little China,1986,Fantasy,Fantasy Adventure,
0,Journey to the Center of the Earth,1959,Fantasy,Fantasy Adventure,
0,Indiana Jones and the Last Crusade,1989,Fantasy,Fantasy Adventure,
0,The Adventures of Baron Munchausen,1988,Fantasy,Fantasy Adventure,
0,Pee-Wee Big Adventure,1985,Fantasy,Fantasy Adventure,
0,Kubo and the Two Strings,2016,Fantasy,Fantasy Adventure,
0,King Kong,1933,Sci-Fi,Creature Feature,Giant Monster
0,Godzilla,1954,Sci-Fi,Creature Feature,Giant Monster
0,Them!,1954,Sci-Fi,Creature Feature,Giant Monster
0,Pacific Rim,2013,Sci-Fi,Creature Feature,Giant Monster
0,The Host,2006,Sci-Fi,Creature Feature,Giant Monster
0,Cloverfield,2008,Sci-Fi,Creature Feature,Giant Monster
0,Fantastic Planet,1973,Sci-Fi,Creature Feature,Giant Monster
0,Rodan,1956,Sci-Fi,Creature Feature,Giant Monster
0,"The Beast from 20,000 Fathoms",1953,Sci-Fi,Creature Feature,Giant Monster
0,Attack of the 50ft Woman,1958,Sci-Fi,Creature Feature,Giant Monster
0,Mimic,1997,Sci-Fi,Creature Feature,Mutations
0,Deep Blue Sea,1999,Sci-Fi,Creature Feature,Mutations
0,Jurassic Park,1993,Sci-Fi,Creature Feature,Mutations
0,Piranha,1978,Sci-Fi,Creature Feature,Mutations
0,Alligator,1980,Sci-Fi,Creature Feature,Mutations
0,C.H.U.D.,1984,Sci-Fi,Creature Feature,Mutations
0,Phase IV,1974,Sci-Fi,Creature Feature,Mutations
0,The Thing,1982,Sci-Fi,Creature Feature,Extraterrestrial
0,E.T.,1982,Sci-Fi,Creature Feature,Extraterrestrial
0,The Blob,1958,Sci-Fi,Creature Feature,Extraterrestrial
0,Starship Troopers,1997,Sci-Fi,Creature Feature,Extraterrestrial
0,Predator,1987,Sci-Fi,Creature Feature,Extraterrestrial
0,Alien,1979,Sci-Fi,Creature Feature,Extraterrestrial
0,Aliens,1986,Sci-Fi,Creature Feature,Extraterrestrial
0,Under the Skin,2013,Sci-Fi,Creature Feature,Extraterrestrial
0,Repo Man,1984,Sci-Fi,Creature Feature,Extraterrestrial
0,The Stuff,1985,Sci-Fi,Creature Feature,Extraterrestrial
0,Bad Taste,1987,Sci-Fi,Creature Feature,Extraterrestrial
0,This Island Earth,1955,Sci-Fi,Creature Feature,Extraterrestrial
0,Enemy Mine,1985,Sci-Fi,Creature Feature,Extraterrestrial
0,Life,2017,Sci-Fi,Creature Feature,Extraterrestrial
0,The Thing from Another World,1951,Sci-Fi,Creature Feature,Extraterrestrial
0,Cocoon,1985,Sci-Fi,Creature Feature,Extraterrestrial
0,District 9,2009,Sci-Fi,Creature Feature,Extraterrestrial
0,Alien Nation,1988,Sci-Fi,Creature Feature,Extraterrestrial
0,They Live,1988,Sci-Fi,Creature Feature,Extraterrestrial
0,Men in Black,1997,Sci-Fi,Creature Feature,Extraterrestrial
0,The Brother from Another Planet,1984,Sci-Fi,Creature Feature,Extraterrestrial
0,The Man Who Fell to Earth,1971,Sci-Fi,Creature Feature,Extraterrestrial
0,It Came from Outer Space,1953,Sci-Fi,Creature Feature,Extraterrestrial
0,Close Encounters of the Third Kind,1977,Sci-Fi,Creature Feature,Extraterrestrial
0,Independance Day,1996,Sci-Fi,Creature Feature,Extraterrestrial
0,A Quiet Place,2018,Sci-Fi,Creature Feature,Extraterrestrial
0,Attack the Block,2011,Sci-Fi,Creature Feature,Extraterrestrial
0,Slither,2006,Sci-Fi,Creature Feature,Extraterrestrial
0,The Hidden,1987,Sci-Fi,Creature Feature,Extraterrestrial
0,Monsters,2010,Sci-Fi,Creature Feature,Extraterrestrial
0,Before We Vanish,2017,Sci-Fi,Creature Feature,Extraterrestrial
0,10 Cloverfield Lane,2016,Sci-Fi,Creature Feature,Extraterrestrial
0,Invasion of the Body Snatchers,1956,Sci-Fi,Creature Feature,Extraterrestrial
0,Invasion of the Body Snatchers,1978,Sci-Fi,Creature Feature,Extraterrestrial
0,The Day the Earth Stood Still,1951,Sci-Fi,Creature Feature,Extraterrestrial
0,The War of the Worlds,1953,Sci-Fi,Creature Feature,Extraterrestrial
0,Splice,2010,Sci-Fi,Creature Feature,Transhumanism
0,Spring,2014,Sci-Fi,Creature Feature,Transhumanism
0,The Brood,1979,Sci-Fi,Creature Feature,Transhumanism
0,Altered States,1980,Sci-Fi,Creature Feature,Transhumanism
0,The Fly,1958,Sci-Fi,Creature Feature,Transhumanism
0,The Fly,1986,Sci-Fi,Creature Feature,Transhumanism
0,Evolution,2015,Sci-Fi,Creature Feature,Transhumanism
0,Frankenstein,2015,Sci-Fi,Creature Feature,Transhumanism
0,Upgrade,2018,Sci-Fi,Creature Feature,Transhumanism
0,The Village of the Damned,1960,Sci-Fi,Creature Feature,Transhumanism
0,The Incredible Shrinking Man,1957,Sci-Fi,Creature Feature,Transhumanism
0,The Lost World,1925,Sci-Fi,Creature Feature,Prehistoric Relic
0,Tremors,1990,Sci-Fi,Creature Feature,Prehistoric Relic
0,The Valley of Gwangi,1969,Sci-Fi,Creature Feature,Prehistoric Relic
0,The Creature from the Black Lagoon,1954,Sci-Fi,Creature Feature,Prehistoric Relic
0,Forbidden Planet,1956,Sci-Fi,Space,
0,Dark Star,1974,Sci-Fi,Space,
0,Contact,1997,Sci-Fi,Space,
0,The Martian,2015,Sci-Fi,Space,
0,Sunshine,2007,Sci-Fi,Space,
0,Silent Running,1971,Sci-Fi,Space,
0,Europa Report,2013,Sci-Fi,Space,
0,Gravity,2013,Sci-Fi,Space,
0,2010,1984,Sci-Fi,Space,
0,Outland,1981,Sci-Fi,Space,
0,Destination Moon,1950,Sci-Fi,Space,
0,Moon,2009,Sci-Fi,Space,
0,Oblivion,2013,Sci-Fi,Space,
0,High Life,2018,Sci-Fi,Space,
0,Aniara,2018,Sci-Fi,Space,
0,Robinson Crusoe on Mars,1964,Sci-Fi,Space,
0,2001,1968,Sci-Fi,Space,Cosmic Space Story
0,Insterstellar,2014,Sci-Fi,Space,Cosmic Space Story
0,Solaris,1972,Sci-Fi,Space,Cosmic Space Story
0,Flash Gordon,1980,Sci-Fi,Space,Space Opera
0,Dune,1984,Sci-Fi,Space,Space Opera
0,Avatar,2009,Sci-Fi,Space,Space Opera
0,The Fifth Element,1997,Sci-Fi,Space,Space Opera
0,Stargate,1994,Sci-Fi,Space,Space Opera
0,Star Trek,2009,Sci-Fi,Space,Space Opera
0,Barbarella,1968,Sci-Fi,Space,Space Opera
0,Galaxy Quest,1999,Sci-Fi,Space,Space Opera
0,Serenity,2005,Sci-Fi,Space,Space Opera
0,Guardians of the Galaxy,2014,Sci-Fi,Space,Space Opera
0,Star Trek II: The Wrath of Khan,1982,Sci-Fi,Space,Space Opera
0,Star Wars: A New Hope,1977,Sci-Fi,Space,Space Opera
0,Star Wars: The Empire Strikes Back,1980,Sci-Fi,Space,Space Opera
0,Star Wars: The Force Awakens,2015,Sci-Fi,Space,Space Opera
0,Rogue One: A Star Wars Story,2016,Sci-Fi,Space,Space Opera
0,The Chronicles of Riddick,2004,Sci-Fi,Space,Space Opera
0,Back to the Future,1985,Sci-Fi,Time Travel,
0,Edge of Tomorrow,2014,Sci-Fi,Time Travel,
0,Planet of the Apes,1968,Sci-Fi,Time Travel,
0,Flight of the Navigator,1986,Sci-Fi,Time Travel,
0,Looper,2012,Sci-Fi,Time Travel,
0,The Girl Who Leapt Through Time,2006,Sci-Fi,Time Travel,
0,Armageddon,1998,Sci-Fi,Earth-Scale Disaster,
0,Knowing,2009,Sci-Fi,Earth-Scale Disaster,
0,Testament,1983,Sci-Fi,Earth-Scale Disaster,
0,Deep Impact,1998,Sci-Fi,Earth-Scale Disaster,
0,When Worlds Collide,1951,Sci-Fi,Earth-Scale Disaster,
0,The Day After Tomorrow,2004,Sci-Fi,Earth-Scale Disaster,
0,Escape from New York,1981,Sci-Fi,Dystopia,
0,Soylent Green,1973,Sci-Fi,Dystopia,
0,A Clockwork Orange,1971,Sci-Fi,Dystopia,
0,Wall-E,2008,Sci-Fi,Dystopia,
0,Brazil,1985,Sci-Fi,Dystopia,
0,Gattaca,1997,Sci-Fi,Dystopia,
0,Dredd,2012,Sci-Fi,Dystopia,
0,Sleeper,1973,Sci-Fi,Dystopia,
0,Logan's Run,1976,Sci-Fi,Dystopia,
0,Sorry to Bother you,2018,Sci-Fi,Dystopia,
0,Alphaville,1965,Sci-Fi,Dystopia,
0,A Scanner Darkly,2006,Sci-Fi,Dystopia,
0,Minority Report,2002,Sci-Fi,Dystopia,
0,Delicatessen,1991,Sci-Fi,Dystopia,
0,Fahrenheit 451,1966,Sci-Fi,Dystopia,
0,THX 1138,1971,Sci-Fi,Dystopia,
0,Never Let Me Go,2010,Sci-Fi,Dystopia,
0,The Running Man,1987,Sci-Fi,Dystopia,Dystopian Games
0,Death Race 2000,1975,Sci-Fi,Dystopia,Dystopian Games
0,The Hunger Games,2012,Sci-Fi,Dystopia,Dystopian Games
0,Battle Royale,2000,Sci-Fi,Dystopia,Dystopian Games
0,Stalker,1979,Sci-Fi,Dystopia,Post-Apoalyptic
0,V for Vendetta,2005,Sci-Fi,Dystopia,Post-Apoalyptic
0,Mad Max,1979,Sci-Fi,Dystopia,Post-Apoalyptic
0,The Road Warrior,1981,Sci-Fi,Dystopia,Post-Apoalyptic
0,Akira,1988,Sci-Fi,Dystopia,Post-Apoalyptic
0,Children of Men,2006,Sci-Fi,Dystopia,Post-Apoalyptic
0,The Omega Man,1971,Sci-Fi,Dystopia,Post-Apoalyptic
0,It Comes at Night,2017,Sci-Fi,Dystopia,Post-Apoalyptic
0,The Road,2009,Sci-Fi,Dystopia,Post-Apoalyptic
0,Snowpiercer,2013,Sci-Fi,Dystopia,Post-Apoalyptic
0,A Boy and His Dog,1975,Sci-Fi,Dystopia,Post-Apoalyptic
0,Wizards,1977,Sci-Fi,Dystopia,Post-Apoalyptic
0,Mad Max: Fury Road,2015,Sci-Fi,Dystopia,Post-Apoalyptic
0,Nausicaa of the Valley of the Wind,1984,Sci-Fi,Dystopia,Post-Apoalyptic
0,Westworld,1973,Sci-Fi,Artificial Life,
0,Blade Runner,1982,Sci-Fi,Artificial Life,
0,Blade Runner 2049,2017,Sci-Fi,Artificial Life,
0,Metropolis,1927,Sci-Fi,Artificial Life,
0,Robocop,1987,Sci-Fi,Artificial Life,
0,Deadly Friend,1986,Sci-Fi,Artificial Life,
0,Marjorie Prime,2017,Sci-Fi,Artificial Life,
0,Ghost in the Shell,1995,Sci-Fi,Artificial Life,
0,Okja,2017,Sci-Fi,Artificial Life,
0,I am Mother,2019,Sci-Fi,Artificial Life,
0,The Island,2005,Sci-Fi,Artificial Life,Clones
0,The Sixth Day,2000,Sci-Fi,Artificial Life,Clones
0,The Prestige,2006,Sci-Fi,Artificial Life,Clones
0,Terminator,1984,Sci-Fi,Artificial Life,Man vs. Machine
0,Terminator 2,1991,Sci-Fi,Artificial Life,Man vs. Machine
0,Ex Machina,2014,Sci-Fi,Artificial Life,Man vs. Machine
0,"I, Robot",2004,Sci-Fi,Artificial Life,Man vs. Machine
0,Screamers,1995,Sci-Fi,Artificial Life,Man vs. Machine
0,Hardware,1990,Sci-Fi,Artificial Life,Man vs. Machine
0,Arrival,2016,Sci-Fi,Heady Sci-Fi,
0,Annihilation,2018,Sci-Fi,Heady Sci-Fi,
0,Upstream Color,2013,Sci-Fi,Heady Sci-Fi,
0,Videodrome,1983,Sci-Fi,Heady Sci-Fi,
0,The Endless,2018,Sci-Fi,Heady Sci-Fi,
0,Donnie Darko,2001,Sci-Fi,Heady Sci-Fi,Alternate Selves
0,Total Recall,1990,Sci-Fi,Heady Sci-Fi,Alternate Selves
0,Seconds,1966,Sci-Fi,Heady Sci-Fi,Alternate Selves
0,Vanilla Sky,2001,Sci-Fi,Heady Sci-Fi,Alternate Selves
0,Another Earth,2011,Sci-Fi,Heady Sci-Fi,Alternate Selves
0,The Face of Another,1966,Sci-Fi,Heady Sci-Fi,Alternate Selves
0,Eternal Sunshine of the Spotless Mind,2004,Sci-Fi,Heady Sci-Fi,Alternate Selves
0,Tron,1982,Sci-Fi,Heady Sci-Fi,False Realities
0,Existenz,1999,Sci-Fi,Heady Sci-Fi,False Realities
0,Inception,2010,Sci-Fi,Heady Sci-Fi,False Realities
0,The Truman Show,1998,Sci-Fi,Heady Sci-Fi,False Realities
0,Dark City,1998,Sci-Fi,Heady Sci-Fi,False Realities
0,The Matrix,1999,Sci-Fi,Heady Sci-Fi,False Realities
0,Strange Days,1995,Sci-Fi,Heady Sci-Fi,False Realities
0,Paprika,2006,Sci-Fi,Heady Sci-Fi,False Realities
0,Primer,2004,Sci-Fi,Heady Sci-Fi,Time Travel Loops
0,12 Monkeys,1995,Sci-Fi,Heady Sci-Fi,Time Travel Loops
0,Predestination,2014,Sci-Fi,Heady Sci-Fi,Time Travel Loops
0,Triangle,2009,Sci-Fi,Heady Sci-Fi,Time Travel Loops
0,"Je T'aime, Je T'aime",1968,Sci-Fi,Heady Sci-Fi,Time Travel Loops
0,Coherence,2013,Sci-Fi,Heady Sci-Fi,Time Travel Loops
0,Frankenstein,1931,Horror,Creature,
0,Bride of Frankenstein,1935,Horror,Creature,
0,Curse of Frankenstein,1957,Horror,Creature,
0,The Birds,1963,Horror,Creature,
0,The Descent,2005,Horror,Creature,
0,Pumpkinhead,1988,Horror,Creature,
0,The Monster Squad,1987,Horror,Creature,
0,The Mummy,1959,Horror,Creature,
0,The Monster,2016,Horror,Creature,
0,Society,1989,Horror,Creature,
0,Us,2019,Horror,Creature,
0,The Gate,1987,Horror,Creature,Small Creatures
0,Ghoulies,1985,Horror,Creature,Small Creatures
0,Critters,1986,Horror,Creature,Small Creatures
0,Gremlins,1984,Horror,Creature,Small Creatures
0,The Wolf man,1941,Horror,Creature,Werewolf
0,The Howling,1981,Horror,Creature,Werewolf
0,Silver Bullet,1985,Horror,Creature,Werewolf
0,Wolf Cop,2014,Horror,Creature,Werewolf
0,Teem Wolf,1985,Horror,Creature,Werewolf
0,Dog Soldiers,2002,Horror,Creature,Werewolf
0,Late Phases,2014,Horror,Creature,Werewolf
0,Wolfen,1981,Horror,Creature,Werewolf
0,Wolf,1994,Horror,Creature,Werewolf
0,Ginger Snaps,2000,Horror,Creature,Werewolf
0,I Was a Teenaged Werewolf,1957,Horror,Creature,Werewolf
0,An American Werewolf in London,1981,Horror,Creature,Werewolf
0,When Animals Dream,2014,Horror,Creature,Werewolf
0,Re-Animator,1985,Horror,Creature,Zombie
0,Night of the Comet,1984,Horror,Creature,Zombie
0,Night of the Creeps,1986,Horror,Creature,Zombie
0,Zombi 2,1979,Horror,Creature,Zombie
0,Dawn of the Dead,1978,Horror,Creature,Zombie
0,Day of the Dead,1985,Horror,Creature,Zombie
0,Dead and Buried,1981,Horror,Creature,Zombie
0,I Walk with a Zombie,1943,Horror,Creature,Zombie
0,Night of the Living Dead,1968,Horror,Creature,Zombie
0,Return of the Living Dead,1985,Horror,Creature,Zombie
0,The Plague of the Zombies,1966,Horror,Creature,Zombie
0,Wyrmwood: Road of the Dead,2015,Horror,Creature,Zombie
0,28 Days Later,2002,Horror,Creature,Zombie
0,28 Weeks Later,2007,Horror,Creature,Zombie
0,Dawn of the Dead,2004,Horror,Creature,Zombie
0,Rec,2007,Horror,Creature,Zombie
0,Train to Busan,2016,Horror,Creature,Zombie
0,World War Z,2013,Horror,Creature,Zombie
0,Planet Terror,2007,Horror,Creature,Zombie
0,I am Legend,2007,Horror,Creature,Zombie
0,Overlord,2018,Horror,Creature,Zombie
0,The Last Man on Earth,1964,Horror,Creature,Zombie
0,The Girl with All the Gifts,2016,Horror,Creature,Zombie
0,Shawn of the Dead,2004,Horror,Creature,Zombie
0,Dead Snow,2009,Horror,Creature,Zombie
0,Zombieland,2009,Horror,Creature,Zombie
0,Cemetary Man,1994,Horror,Creature,Zombie
0,Braindead,1992,Horror,Creature,Zombie
0,Dead Heat,1988,Horror,Creature,Zombie
0,One Cut of the Dead,2017,Horror,Creature,Zombie
0,Pontypool,2008,Horror,Creature,Zombie
0,Ravenous,2017,Horror,Creature,Zombie
0,The Battery,2012,Horror,Creature,Zombie
0,The Night Eats the World,2018,Horror,Creature,Zombie
0,Rubber,2010,Horror,Meta Horror,
0,Resolution,2012,Horror,Meta Horror,
0,The Cabin in the Woods,2012,Horror,Meta Horror,
0,Wes Craven's New Nightmare,1994,Horror,Meta Horror,
0,Behind the Mask: The Rise of Leslie Vernon,2006,Horror,Meta Horror,
0,Creepshow,1982,Horror,Anthology,
0,Trick 'R Treat,2007,Horror,Anthology,
0,V/H/S,2012,Horror,Anthology,
0,Black Sabbath,1963,Horror,Anthology,
0,Kwaidan,1964,Horror,Anthology,
0,Southbound,2015,Horror,Anthology,
0,Ghost Stories,2017,Horror,Anthology,
0,Tales from the Crypt,1972,Horror,Anthology,
0,Dracula,1931,Horror,Vampire,
0,Nosferatu,1922,Horror,Vampire,
0,Horror of Dracula,1958,Horror,Vampire,
0,Vampyros Lesbos,1971,Horror,Vampire,
0,Shadow of the Vampire,2000,Horror,Vampire,
0,Fright Night,1985,Horror,Vampire,Modern
0,Blade,1998,Horror,Vampire,Modern
0,The Addiction,1995,Horror,Vampire,Modern
0,Let the Right One In,2008,Horror,Vampire,Modern
0,From Dusk Til Dawn,1996,Horror,Vampire,Modern
0,Martin,1978,Horror,Vampire,Modern
0,Near Dark,1987,Horror,Vampire,Modern
0,Buffy the Vampire Slayer,1992,Horror,Vampire,Modern
0,A Girl Walks Home Alone at Night,2014,Horror,Vampire,Modern
0,Signs,2002,Horror,Paranormal,Entities
0,Hellraiser,1987,Horror,Paranormal,Entities
0,It,2017,Horror,Paranormal,Entities
0,The Babadook,2014,Horror,Paranormal,Entities
0,Ghostbusters,1984,Horror,Paranormal,Entities
0,Absentia,2011,Horror,Paranormal,Entities
0,Tetsuo: The Iron Man,1989,Horror,Paranormal,Entities
0,Children of the Corn,1984,Horror,Paranormal,Entities
0,Ju-On,2002,Horror,Paranormal,Curses
0,It Follows,2014,Horror,Paranormal,Curses
0,Drag Me to Hell,2009,Horror,Paranormal,Curses
0,The Fog,1980,Horror,Paranormal,Curses
0,The Autopsy of Jane Doe,2016,Horror,Paranormal,Curses
0,Candyman,1992,Horror,Paranormal,Supernatural Slasher
0,Final Destination,2000,Horror,Paranormal,Supernatural Slasher
0,Tourist Trap,1979,Horror,Paranormal,Supernatural Slasher
0,Happy Death Day,2017,Horror,Paranormal,Supernatural Slasher
0,A Nightmare on Elm Street,1984,Horror,Paranormal,Supernatural Slasher
0,Friday the 13th: The Final Chapter,1984,Horror,Paranormal,Supernatural Slasher
0,Carnival of Souls,1962,Horror,Paranormal,Big Twist
0,The Sixth Sense,1999,Horror,Paranormal,Big Twist
0,The Others,2001,Horror,Paranormal,Big Twist
0,Goodnight Mommy,2014,Horror,Paranormal,Big Twist
0,Don't Look Now,1973,Horror,Paranormal,Big Twist
0,The Cabinet of Dr. Caligari,1920,Horror,Paranormal,Big Twist
0,Suspiria,1977,Horror,Paranormal,Witches
0,Suspiria,2018,Horror,Paranormal,Witches
0,Black Sunday,1960,Horror,Paranormal,Witches
0,The Witch,2015,Horror,Paranormal,Witches
